marca,codigo_interno,codigo_fabrica,nombre,stock
STANLEY,15425,10-789,Cuchillas Retráctiles,0
STANLEY,15426,10-778,Cuchillas Retráctiles,0
STANLEY,15239,10-779,Cuchillas Retráctiles,0
STANLEY,15231,10-499,Cuchillas Retráctiles,0
STANLEY,15427,10-099,Cuchillas Retráctiles,0
STANLEY,14841,10-079,Cuchillas Retráctiles,0
STANLEY,14844,10-175,Cuchillas Retráctiles,0
STANLEY,14847,10-065LA,Cuchillas Retráctiles,0
STANLEY,12346,10-481,Cuchillas Snap-Off 18 mm,0
STANLEY,12347,10-486,Cuchillas Snap-Off din 340,0
STANLEY,12348,10-480S,Cuchillas Snap-Off 18 mm,0
STANLEY,14876,10-418S/stht10321-840,Cuchillas Snap-Off,0
STANLEY,14845,10-150/stht10322-840,Cuchillas Snap-Off 9 mm,0
STANLEY,14846,10-151/stht10323-840,Cuchillas Snap-Off 18 mm,0
STANLEY,15235,11-525,repuesto/cuchilla 5hs Alfombra,0
STANLEY,15236,10-131,Cuchillas Snap-Off 9 mm,0
STANLEY,15237,10-143,Cuchillas Snap-Off 18 mm,0
STANLEY,15238,10-202LA/stht81433-840,Juego de Cuchillas Snap-Off 10-131 y 10-143,0
STANLEY,12349,10-780,Cuchillas de Hoja Fija,0
STANLEY,14842,10-209,Cuchillas de Hoja Fija,0
STANLEY,14859,10-299,Cuchillas de Hoja Fija,0
STANLEY,15232,10-189C,Cuchillas de Seguridad Autoretractil https://www.stanleyworks.es/producto/0-10-189/cutter-autoretractil?tid=569056,0
STANLEY,15220,10-401,Cuchillas Hobby con Mango de Aluminio 144 mm,0
STANLEY,14857,11-921A,Hojas de Repuesto - Contiene 100 Unidades,0
STANLEY,14854,11-921B,Precio por Unidad - Contiene 100 Unidades,0
STANLEY,15224,11-987,Hojas de Repuesto - Blister de 5 hojas,0
STANLEY,14856,11-300,Precio por Unidad - Contiene 10 Unidades 9 mm,0
STANLEY,14855,11-301,Precio por Unidad - Contiene 3 Unidades 18 mm,0
STANLEY,15183,14-125,Corta Vidrios,0
STANLEY,14889,15-334,"Serrucho para Caja de Herramientas 15""",0
STANLEY,14887,15-335,"Serrucho Corte Cruzado 20""",0
STANLEY,14924,15-558,"Serrucho Profesional 18""",0
STANLEY,14925,15-559,"Serrucho Profesional 20""",0
STANLEY,14926,15-560,"Serrucho Profesional 22""",0
STANLEY,14927,15-561,"Serrucho Profesional 24""",0
STANLEY,14928,15-562,"Serrucho Profesional 26""",0
STANLEY,14895,15-469,"Serrucho Luctador 16""",0
STANLEY,14890,15-470,"Serrucho Luctador 18""",0
STANLEY,14891,15-471,"Serrucho Luctador 20""",0
STANLEY,14892,15-472,"Serrucho Luctador 22""",0
STANLEY,14893,15-473,"Serrucho Luctador 24""",0
STANLEY,14894,15-474,"Serrucho Luctador 26""",0
STANLEY,12350,20-145,"Serrucho Carpintero Universal 15""",0
STANLEY,12351,20-146,"Serrucho Carpintero Universal 20""",0
STANLEY,12352,20-147,"Serrucho Carpintero Universal 22""",0
STANLEY,14896,15-884,"Serruchos de Costilla 12""",0
STANLEY,14897,15-886,"Serruchos de Costilla 14""",0
STANLEY,14902,15-556,Serruchos para Tablaroca,0
STANLEY,14898,15-675,"Sierras de Podar 12""",0
STANLEY,14899,15-676,"Sierras de Podar 14""",0
STANLEY,14040,20-800,Cajas de Inglete con Serrucho,0
STANLEY,14027,20-112,Cajas de Inglete sin Serrucho,0
STANLEY,14028,20-600,Cajas de Inglete con Serrucho,0
STANLEY,14043,STHT19212S,Cajas de Inglete sin Serrucho,0
STANLEY,14881,15-106,Serruchos de Calar,0
STANLEY,14849,15-058,Hoja para Serruchos de Calar 10 dtes.,0
STANLEY,14850,15-059,Hoja para Serruchos de Calar 20 dtes.,0
STANLEY,14852,15-061,Hoja para Serruchos de Calar 15 dts.,0
STANLEY,14906,15-098,Arcos de Sierra 305 mm,0
STANLEY,14905,20-206,Arcos de Sierra,0
STANLEY,14908,15-200,Arcos de Sierra 305 mm,0
STANLEY,12065,20-807,Mini Arcos de Sierra,0
STANLEY,12066,15-381,"Arcos de Talar 21""",0
STANLEY,12067,15-384,"Arcos de Talar 24""",0
STANLEY,12068,15-387,"Arcos de Talar 30""",0
STANLEY,14865,15-382,"Hoja para Arco de Talar 21""",0
STANLEY,14866,15-385,"Hoja para Arco de Talar 24""",0
STANLEY,14867,15-388,"Hoja para Arco de Talar 30""",0
STANLEY,15180,59-020,Hachas,0
STANLEY,15173,70-042,Tijeras para podar,0
STANLEY,15172,14-302,Tijeras de una mano para podar,0
STANLEY,14990,14-562,Tijeras de Aviacion Izquierda,0
STANLEY,14991,14-563,Tijeras de Aviacion Centro,0
STANLEY,14992,14-564,Tijeras de Aviacion Derecha,0
STANLEY,15169,14-566,Tijeras de Hojalatero,0
STANLEY,15045,14-371LA,"Corta Pernos 8""",0
STANLEY,15046,95-562,"Corta Pernos 12""",0
STANLEY,15047,95-563LA,"Corta Pernos 14""",0
STANLEY,15048,95-564LA,"Corta Pernos 18""",0
STANLEY,15049,95-565LA,"Corta Pernos 24""",0
STANLEY,15050,95-566LA,"Corta Pernos 30""",0
STANLEY,15051,95-567,"Corta Pernos 36""",0
STANLEY,14638,93-021,Corta Tubos 3-32mm,0
STANLEY,14631,93-020,Corta Tubos 3-30mm,0
STANLEY,14635,93-033,Corta Tubos 3-15mm,0
STANLEY,15040,14-442,Corta Tubos para PVC,0
STANLEY,14636,93-040,Juego de Abocinador,0
STANLEY,14637,87-448,Llave de Lavatorio,0
STANLEY,14914,12-163,"Cepillos 3""",0
STANLEY,14915,12-164,"Cepillos 4""",0
STANLEY,14916,12-165,"Cepillos 5""",0
STANLEY,14835,12-210,Cepillo Block,0
STANLEY,14829,12-101,Cepillo pequeño para desbaste,0
STANLEY,14860,1-12-312,Cuchilla de repuesto para Cepillo # 3,0
STANLEY,14861,12-313,Cuchilla de repuesto para Cepillo # 4 y 5,0
STANLEY,14922,1-12-325,Cuchilla de repuesto para Cepillo # 6,0
STANLEY,14826,21-296,Cepillo Surform,0
STANLEY,14839,21-295,Escofina Surform,0
STANLEY,14816,21-399,Cepillo Surform de bolsillo,0
STANLEY,14817,21-115,Raspador Surform,0
STANLEY,14827,21-293,Hoja Surform,0
STANLEY,14045,28-080S,"Espátulas 1.1/2""",0
STANLEY,14046,28-081S,"Espátulas 2""",0
STANLEY,14044,28-082S,"Espátulas 2.1/2""",0
STANLEY,14047,28-083S,"Espátulas 3""",0
STANLEY,14048,28-084S,"Espátulas 4""",0
STANLEY,14049,28-085S,"Espátulas 5""",0
STANLEY,12315,28-036S,"Espátulas 8""",0
STANLEY,12316,28-037,"Espátulas 10""",0
STANLEY,12317,28-038S,"Espátulas 12""",0
STANLEY,14051,28-100,Mini Raspador,0
STANLEY,14052,28-500,Raspador de hojas intercambiables,0
STANLEY,14056,28-619,Raspador de pintura,0
STANLEY,14055,28-593,Raspador de ventanas,0
STANLEY,12353,21-112,Cepillo de cerdas metalicas,0
STANLEY,14053,28-510,Hojas de Repuesto P/Raspador 28-500,0
STANLEY,14083,1-77-174,Rueda Medidoras 1 Rueda 10000 mts,0
STANLEY,14084,1-77-175,Rueda Medidoras 2 Ruedas 1000 mts,0
STANLEY,13543,42-240,"Nivel Profesional 24""",0
STANLEY,13545,42-480,"Nivel Profesional 48""",0
STANLEY,13540,42-244,Nivel Profesional Magnetico 609mm,0
STANLEY,13541,42-486,Nivel Profesional Magnetico 1219mm,0
STANLEY,14066,42-466,"Nivel de Resina Estructural  IVA 10,5 12""",0
STANLEY,14061,42-467,"Nivel de Resina Estructural  IVA 10,5 18""",0
STANLEY,14062,42-468S,"Nivel de Resina Estructural  IVA 10,5 24""",0
STANLEY,14091,STHT42072-LA,"Nivel de Aluminio  IVA 10,5 12""",0
STANLEY,14092,STHT42073-LA,"Nivel de Aluminio  IVA 10,5 18""",0
STANLEY,14098,STHT42074-LA,"Nivel de Aluminio  IVA 10,5 24""",0
STANLEY,14099,STHT42075-LA,"Nivel de Aluminio  IVA 10,5 36""",0
STANLEY,14079,STHT42076-LA,"Nivel de Aluminio  IVA 10,5 48""",0
STANLEY,14070,42-294,"Nivel Torpedo Magnetico IVA 10,5 203mm",0
STANLEY,13542,42-291,"Nivel Torpedo Magnetico IVA 10,5 203mm",0
STANLEY,14064,42-287,"Nivel de linea Metalico   IVA 10,5 79mm",0
STANLEY,14067,42-193,"Nivel de linea Plastico   IVA 10,5",0
STANLEY,12354,45-300,Escuadra de carpintero de aluminio 610x405,0
STANLEY,12355,45-600,Escuadra de carpintero de acero 610x510,0
STANLEY,12356,45-500,Escuadra de carpintero de acero 610x405,0
STANLEY,12357,45-912,Escuadra de carpintero de acero 305x203,0
STANLEY,12358,45-011,Escuadra Profesional de Techero 610x405,0
STANLEY,12359,45-910,Escuadra de Techero 610x405,0
STANLEY,14203,46-028,Escuadra de Combinacion Profesional 305mm,0
STANLEY,12319,46-038,Escuadra economica 203mm,0
STANLEY,12320,46-039,Escuadra economica 254mm,0
STANLEY,12321,46-040,Escuadra economica 305mm,0
STANLEY,14201,46-830,Falsa escuadra,0
STANLEY,15001,47-440,Tiza Líneas 30 mts.,0
STANLEY,15008,47-443,Juegos de Marcador - Tiza  y Nivel,0
STANLEY,15009,47-442,Juegos de Tiza Líneas y Tizas,0
STANLEY,15006,47-803,Botella de Tiza de 8 onzas azul,0
STANLEY,15019,DWHT47048L,Botella de Tiza de 8 onzas DEWALT roja,0
STANLEY,14840,47-350,Lapices para Carpinteria,0
STANLEY,13456,51-505,Martillo mango de fibra de vidrio 450 grs.,0
STANLEY,15165,54-716,Martillo de Bola con mango de grafito 450 grs.,0
STANLEY,14998,51-081,Martillo mango de acero 450 grs.,0
STANLEY,14999,51-082,Martillo mango de acero 576 grs.,0
STANLEY,14985,51-271/stht51370-840,Martillo con mango de madera cabeza conica 450 grs.,0
STANLEY,14986,51-274/stht51371-840,Martillo con mango de madera cabeza conica 570 grs.,0
STANLEY,14982,54-304,Martillo para Tapicero con punta magnetica 200 grs.,0
STANLEY,15100,54-189,Martillo de Bola 230 grs.,0
STANLEY,15101,54-190,Martillo de Bola 340 grs.,0
STANLEY,15102,54-191,Martillo de Bola 450 grs.,0
STANLEY,15103,54-192,Martillo de Bola 680 grs.,0
STANLEY,15104,54-193,Martillo de Bola 910 grs.,0
STANLEY,15105,54-194,Martillo de Bola 1200 grs.,0
STANLEY,15117,56-399,Maza Octogonal .9 kg.,0
STANLEY,15123,56-400,Maza Octogonal 1.4 kg.,0
STANLEY,15124,56-401,Maza Octogonal 1.8 kg.,0
STANLEY,15125,56-606,Maza Octogonal 2.7 kg.,0
STANLEY,15126,56-608,Maza Octogonal 3.6 kg.,0
STANLEY,15127,56-610,Maza Octogonal 4.5 kg.,0
STANLEY,15128,56-612,Maza Octogonal 5.4 kg.,0
STANLEY,15129,56-614,Maza Octogonal 6.3 kg.,0
STANLEY,15119,57-531,Martillos de Superficie Suave 510 grs.,0
STANLEY,15120,57-532,Martillos de Superficie Suave 600 grs.,0
STANLEY,15121,57-533,Martillos de Superficie Suave 1190 grs.,0
STANLEY,15122,57-534,Martillos de Superficie Suave 1480 grs.,0
STANLEY,15114,57-541,Martillo Compo-cast de Superficie Suave 400 grs.,0
STANLEY,15115,57-542,Martillo Compo-cast de Superficie Suave 510 grs.,0
STANLEY,15158,57-550,"Mazo Compo-cast de Superficie Suave 2300 grs,",0
STANLEY,15160,57-552,Mazo Compo-cast de Superficie Suave 4770 grs.,0
STANLEY,15161,57-554,Mazo Compo-cast de Superficie Suave 5230 grs.,0
STANLEY,14994,57-516LA,Maza de Goma 369 grs.,0
STANLEY,14995,57-523LA,Maza de Goma 567 grs.,0
STANLEY,15190,16-870LA,Formon para Madera Dynagrip 6 mm,0
STANLEY,15191,16-872LA,Formon para Madera Dynagrip 10 mm,0
STANLEY,15192,16-873LA,Formon para Madera Dynagrip 12 mm,0
STANLEY,15193,16-876LA,Formon para Madera Dynagrip 16 mm,0
STANLEY,15194,16-877LA,Formon para Madera Dynagrip 18 mm,0
STANLEY,15195,16-879LA,Formon para Madera Dynagrip 22 mm,0
STANLEY,15196,16-880LA,Formon para Madera Dynagrip 25 mm,0
STANLEY,15197,16-881LA,Formon para Madera Dynagrip 32 mm,0
STANLEY,15198,16-882LA,Formon para Madera Dynagrip 38 mm,0
STANLEY,14940,16-104LA,Formon para Madera Thrifty 6 mm,0
STANLEY,14941,16-106LA,Formon para Madera Thrifty 10 mm,0
STANLEY,14942,16-107LA,Formon para Madera Thrifty 13 mm,0
STANLEY,14943,16-110LA,Formon para Madera Thrifty 16 mm,0
STANLEY,14944,16-111LA,Formon para Madera Thrifty 19 mm,0
STANLEY,14945,16-114LA,Formon para Madera Thrifty 22 mm,0
STANLEY,14946,16-115LA,Formon para Madera Thrifty 25 mm,0
STANLEY,14939,16-117LA,Formon para Madera Thrifty 32 mm,0
STANLEY,14947,16-118LA,Formon para Madera Thrifty 38 mm,0
STANLEY,15207,16-125LA,Juego de Formones Thrifty,0
STANLEY,14948,16-120,Juego de Gubías,0
STANLEY,14598,58-230,Juego de Punzones,0
STANLEY,12274,16-306,Cortafrio Cinceles 1/4 x 5,0
STANLEY,12275,16-286,Cortafrio Cinceles 3/8 x 5.9/16,0
STANLEY,12276,16-287,Cortafrio Cinceles 1/2 x 6,0
STANLEY,12277,16-307,Cortafrio Cinceles 1/2 x 9,0
STANLEY,12278,16-288,Cortafrio Cinceles 5/8 x 6.3/4,0
STANLEY,12279,16-309,Cortafrio Cinceles 5/8 x 12,0
STANLEY,12280,16-289,Cortafrio Cinceles 3/4 x 6.7/8,0
STANLEY,12281,16-310,Cortafrio Cinceles 3/4 x 8,0
STANLEY,12282,16-313,Cortafrio Cinceles 3/4 x 10,0
STANLEY,12283,16-314,Cortafrio Cinceles 3/4 x 12,0
STANLEY,12284,16-290,Cortafrio Cinceles 7/8 x 8,0
STANLEY,12285,16-315,Cortafrio Cinceles 1 x 8,0
STANLEY,12286,16-317,Cortafrio Cinceles 1 x 10,0
STANLEY,12287,16-291,Cortafrio Cinceles 1 x 12,0
STANLEY,15018,16-319,Puntas de Albañil 18 x 305mm,0
STANLEY,12268,16-227,Centro Punto 1/4 x 4,0
STANLEY,12269,16-228,Centro Punto 5/16 x 4.1/2,0
STANLEY,12270,16-323,Centro Punto 3/8 x 5,0
STANLEY,12271,16-325,Centro Punto 1/2 x 6,0
STANLEY,14951,16-298,Juego de Cinceles 3 piezas,0
STANLEY,14957,16-326,Juego de Cinceles 5 piezas,0
STANLEY,14953,16-299,Juego de Cinceles y Botadores 12 piezas,0
STANLEY,14949,16-226,Juego de Botadores 6 piezas,0
STANLEY,14086,55-118,Barreta Exagonal Pata de Cabra 16 x 455,0
STANLEY,14087,55-124,Barreta Exagonal Pata de Cabra 19 x 610,0
STANLEY,14089,55-136,Barreta Exagonal Pata de Cabra 19 x 915,0
STANLEY,14090,55-150,"Barreta Larga Recta 1,5 mts.",0
STANLEY,14179,65-966/60-163,Destornilladores Aislados 1000 v 3 x100,0
STANLEY,14180,65-967/60-164,Destornilladores Aislados 1000 v 4 x 100,0
STANLEY,14181,65-968/60-165,Destornilladores Aislados 1000 v 5.5 x 125,0
STANLEY,14182,65-969/60-166,Destornilladores Aislados 1000 v 6.5 x 150,0
STANLEY,14183,65-970/60-167,Destornilladores Aislados 1000 v 8 x 175,0
STANLEY,14184,65-971,Destornilladores Aislados 1000 v 10 x 200,0
STANLEY,14185,65-972/60-168,Destornilladores Aislados 1000 v Ph 0 x 60,0
STANLEY,14186,65-973/60-169,Destornilladores Aislados 1000 v Ph 1 x 75,0
STANLEY,14187,65-974/60-170,Destornilladores Aislados 1000 v Ph 2 x 100,0
STANLEY,14188,65-975/60-171,Destornilladores Aislados 1000 v Ph 3 x 150,0
STANLEY,12125,STHT69118,Destornilladores Pro Punta Estándar 6 x 40,0
STANLEY,12164,69-101,Destornilladores Pro Punta Estándar 6 x 76,0
STANLEY,12128,STHT69119,Destornilladores Pro Punta Estándar 6 x 100,0
STANLEY,12129,STHT69120,Destornilladores Pro Punta Estándar 6 x 150,0
STANLEY,12130,STHT69121,Destornilladores Pro Punta Estándar 8 x 150,0
STANLEY,12166,STHT69175,Destornilladores Pro Punta Estándar 8 x 254,0
STANLEY,12131,STHT69123,Destornilladores Pro Punta Estándar 10 x 200,0
STANLEY,12167,STHT69124,Destornilladores Pro Punta Estándar 10 x 255,0
STANLEY,12133,STHT69126,Destornilladores Pro Punta Estándar 10 x 300,0
STANLEY,12120,STHT69109,Destornilladores Pro Punta Gabinete 5 x 75,0
STANLEY,12121,STHT69111,Destornilladores Pro Punta Gabinete 5 x 100,0
STANLEY,12122,STHT69112,Destornilladores Pro Punta Gabinete 5 x 150,0
STANLEY,12119,69-113,Destornilladores Pro Punta Gabinete 5 x 200,0
STANLEY,12123,69-114,Destornilladores Pro Punta Gabinete 5 x 250,0
STANLEY,12118,STHT69116,Destornilladores Pro Punta Gabinete 5 x 305,0
STANLEY,12145,STHT69102 Destornilladores Pro Punta Gabinete Extra Liviano,3 x 50,0
STANLEY,12146,STHT69103 Destornilladores Pro Punta Gabinete Extra Liviano,3 x 76,0
STANLEY,12165,STHT69104 Destornilladores Pro Punta Gabinete Extra Liviano,3 x 100,0
STANLEY,12147,STHT69106 Destornilladores Pro Punta Gabinete Extra Liviano,3 x 150,0
STANLEY,12148,STHT69107 Destornilladores Pro Punta Gabinete Extra Liviano,3 x 200,0
STANLEY,12149,69-108 Destornilladores Pro Punta Gabinete Extra Liviano,3 x255,0
STANLEY,12135,stht69127,Destornilladores Pro Barra Cuadrada 6 x 100,0
STANLEY,12045,stht69176,Destornilladores Pro Barra Cuadrada 6 x 150,0
STANLEY,12136,stht69128,Destornilladores Pro Barra Cuadrada 8 x 150,0
STANLEY,12137,stht69133,Destornilladores Pro Barra Cuadrada 10 x 200,0
STANLEY,12046,69-134,Destornilladores Pro Barra Cuadrada 10 x 255,0
STANLEY,12047,69-137,Destornilladores Pro Barra Cuadrada 13 x 305,0
STANLEY,12110,stht69138,Destornilladores Pro Punta Phillips Ph 0 x 70,0
STANLEY,12103,STHT69138,Destornilladores Pro Punta Phillips Ph 0 x 100,0
STANLEY,12115,STHT69139,Destornilladores Pro Punta Phillips Ph 1 x 40,0
STANLEY,12105,STHT69178,Destornilladores Pro Punta Phillips Ph 1 x 75,0
STANLEY,12111,STHT69141,Destornilladores Pro Punta Phillips Ph 1 x 100,0
STANLEY,12106,STHT69142,Destornilladores Pro Punta Phillips Ph 1 x 254,0
STANLEY,12116,STHT69144,Destornilladores Pro Punta Phillips Ph 2 x 55,0
STANLEY,12112,STHT69145,Destornilladores Pro Punta Phillips Ph 2 x 100,0
STANLEY,12107,69-180,Destornilladores Pro Punta Phillips Ph 2 x 150,0
STANLEY,12113,STHT69146,Destornilladores Pro Punta Phillips Ph 2 x 200,0
STANLEY,12108,STHT69147,Destornilladores Pro Punta Phillips Ph 2 x 254,0
STANLEY,12114,STHT69148,Destornilladores Pro Punta Phillips Ph 3 x 150,0
STANLEY,12109,stht69150,Destornilladores Pro Punta Phillips Ph 4 x 200,0
STANLEY,14080,69-168,Saca Tachuelas,0
STANLEY,12140,STHT69162,Destornilladores Pro Punta Torx T10,0
STANLEY,12141,STHT69163,Destornilladores Pro Punta Torx T15,0
STANLEY,12142,STHT69164,Destornilladores Pro Punta Torx T20,0
STANLEY,12143,STHT69166,Destornilladores Pro Punta Torx T25,0
STANLEY,12144,stht69167,Destornilladores Pro Punta Torx T30,0
STANLEY,12037,65-247,Destornilladores Pro de Golpe 6 x 100,0
STANLEY,12038,65-249,Destornilladores Pro de Golpe 6 x 150,0
STANLEY,12039,65-254,Destornilladores Pro de Golpe 8 x 200,0
STANLEY,12040,65-245B,Destornilladores Pro de Golpe Ph 1 x 100,0
STANLEY,12041,65-250,Destornilladores Pro de Golpe Ph 2 x 100,0
STANLEY,12042,65-252,Destornilladores Pro de Golpe Ph 2 x 150,0
STANLEY,12043,65-258,Destornilladores Pro de Golpe Ph 3 x 200,0
STANLEY,14190,STHT69183,"Destornilladores Pro para Tuercas 1/4""",0
STANLEY,14191,STHT69184,"Destornilladores Pro para Tuercas 5/16""",0
STANLEY,14192,STHT69185,"Destornilladores Pro para Tuercas 3/8""",0
STANLEY,14193,69-186,"Destornilladores Pro para Tuercas 7/16""",0
STANLEY,14656,STHT69169,Juego de Destornilladores Pro 4 pzs.,0
STANLEY,14657,STHT69170,Juego de Destornilladores Pro 6 pzs.,0
STANLEY,14661,STHT69172,Juego de Destornilladores Pro 10 pzs.,0
STANLEY,14649,69-173,Juego de Destornilladores Pro Punta torx 4 pzs.,0
STANLEY,14148,65-243LA,Juego de Destonilladores CushionGrip 2 pzs.,0
STANLEY,14140,60-004S,Destornilladores Basic Punta Estándar 6 x 100,0
STANLEY,14141,60-006S,Destornilladores Basic Punta Estándar 6 x 150,0
STANLEY,14143,60-003S,Destornilladores Basic Punta Gabinete 5 x 75,0
STANLEY,14144,60-005S,Destornilladores Basic Punta Gabinete 5 x 150,0
STANLEY,14146,60-001S,Destornilladores Basic Punta Phillips Ph 1 x 100,0
STANLEY,14147,60-002S,Destornilladores Basic Punta Phillips Ph 2 x 100,0
STANLEY,12016,60-010S,Destornilladores Basic Punta Torx T10,0
STANLEY,12017,60-011S,Destornilladores Basic Punta Torx T15,0
STANLEY,12018,60-012S,Destornilladores Basic Punta Torx T20,0
STANLEY,12019,60-013S,Destornilladores Basic Punta Torx T25,0
STANLEY,12904,STMT60800-840,0x75 Phillips,0
STANLEY,12905,STMT60801-840,0x100 Phillips,0
STANLEY,12906,STMT60804-840,1x75 Phillips,0
STANLEY,12907,STMT60805-840,1x100 Phillips,0
STANLEY,12908,STMT60806-840,1x150 Phillips,0
STANLEY,12909,STMT60808-840,2x38 Phillips,0
STANLEY,12910,STMT60809-840,2x100 Phillips,0
STANLEY,12911,STMT60811-840,2x150 Phillips,0
STANLEY,12912,STMT60813-840,2x250 Phillips,0
STANLEY,12913,STMT60814-840,3x150 Phillips,0
STANLEY,12914,STMT60821-840,5x75 Planos,0
STANLEY,12915,STMT60825-840,"6,5x38 Planos",0
STANLEY,12916,STMT60826-840,"6,5x100 Planos",0
STANLEY,12917,STMT60828-840,"6,5x150 Planos",0
STANLEY,12918,STMT60829-840,"6,5x200 Planos",0
STANLEY,12919,STMT60831-840,8x150 Planos,0
STANLEY,12920,STMT60832-840,8x200 Planos,0
STANLEY,12921,STMT60833-840,8x250 Planos,0
STANLEY,12922,STMT60834-840,5x100 Gabinete,0
STANLEY,12923,STMT60835-840,5x150 Gabinete,0
STANLEY,12924,STMT60836-840,5x200 Gabinete,0
STANLEY,12925,STMT60844-840,T10 Torx,0
STANLEY,12926,STMT60845-840,T15 Torx,0
STANLEY,12927,STMT60847-840,T20 Torx,0
STANLEY,12928,STMT60848-840,T25 Torx,0
STANLEY,12929,STMT60849-840,T27 Torx,0
STANLEY,12930,STMT60850-840,T30 Torx,0
STANLEY,12022,60-042,Juego Destornilladores Basic Punta Torx 4 pzs.,0
,14660,STMT60060-,Juego Destornilladores Basic 6 pzs.,0
,14652,STMT60100-,Juego Destornilladores Basic 10 pzs.,0
,14779,STMT60220-,Juego Destornilladores Basic 20 pzs.,0
STANLEY,14653,66-052,Juego de Destornilladores de precision 6 pzs.,0
STANLEY,12027,stht54925-840,Juega de Destornilladores y Puntas 29 pzs.,0
STANLEY,13546,16-8946,Puntas de Destornillador 25 pzs. Ph 1 x 25,0
STANLEY,12151,69-251,Juego de Llaves Hexagonales Metricas 8 pzs.,0
STANLEY,12153,69-253,Juego de Llaves Hexagonales Metricas 10 pzs.,0
STANLEY,12152,69-252,Juego de Llaves Hexagonales Pulgadas 8 pzs.,0
STANLEY,12154,69-254,Juego de Llaves Hexagonales Pulgadas 10pzs. 12154,0
STANLEY,13993,TR250,Engrapadoras y Clavadoras para Trabajo Pesado,0
STANLEY,13655,TR150,Engrapadoras,0
STANLEY,13079,TR110,Engrapadoras  de Uso Ligero,0
STANLEY,13656,TRA704T,"Grapas 1/4 1/4""",0
STANLEY,13658,TRA705T,"Grapas 5/16 5/16""",0
STANLEY,13659,TRA706T,"Grapas 3/8 3/8""",0
STANLEY,13657,TRA708T,"Grapas 1/2 1/2""",0
STANLEY,13660,TRA709T,"Grapas 9/16 9/16""",0
STANLEY,14639,MR77C,Remachadoras con Cabeza Giratoria 4 bocas,0
STANLEY,14640,69-800,Remachadoras para Trabajo Pesado Profesional 4 bocas,0
STANLEY,14643,69-646,Remachadoras para Trabajo Mediano 3 bocas,0
STANLEY,14032,02-110,Taladro Berbiqui c/crique 255 mm,0
STANLEY,14035,02-112,Taladro Berbiqui c/crique 305 mm,0
STANLEY,12234,78-054,"Compresor de Aqnillos de Piston 2.1/8 a 5""",0
STANLEY,12235,79-048,"Compresor de Aqnillos de Piston 3.1/2 a 7""",0
STANLEY,12250,79-033,Probador de Compresion de Manguera Flexible,0
STANLEY,12240,78-207,Probador de Circuitos de 6v y 12v,0
STANLEY,12241,78-208,Probador de Continuidad,0
STANLEY,12176,78-022,Herramientas para remover Resortes de Frenos,0
STANLEY,12230,78-228,Llave de Banda para Filtro de Aceite 73 a 85 mm,0
STANLEY,12231,78-229,Llave de Banda para Filtro de Aceite 89 a 98 mm,0
STANLEY,12252,78-031,Grasera tipo Palanca,0
STANLEY,12245,79-037 Inflador de Neumaticos con Manometro de Barras y Manguera,1/4 Mpt,0
STANLEY,12248,79-052,Manometro Cuadrante para Neumaticos,0
STANLEY,12179,78-214,"Calibrador 36 hojas 0.002 a 0.016""",0
STANLEY,12170,82-100,Extractor Reversible de 3 brazos 4 toneladas,0
STANLEY,12171,82-102,Extractor Reversible de 3 brazos 6 toneladas,0
STANLEY,12364,79-045,"Partidor de Tuercas de 5/8"" a 7/8""",0
STANLEY,12366,78-020 Herramienta Magnetica Flexible de Recuperacion Telescopica,"Largo 18""",0
STANLEY,12213,78-021,Recogedor Magnetico Telescopico,0
STANLEY,12214,78-241,Espejo Redondo de Inspeccion,0
STANLEY,12246,79-058,Pistola de Aire de alta precision,0
STANLEY,14229,4-86-021,"Bocallave enc. 1/4” Exagonal 5/32""",0
STANLEY,14230,4-86-022,"Bocallave enc. 1/4” Exagonal 3/16""",0
STANLEY,14231,4-86-023,"Bocallave enc. 1/4” Exagonal 7/32""",0
STANLEY,14232,4-86-024,"Bocallave enc. 1/4” Exagonal 1/4""",0
STANLEY,14233,86-025,"Bocallave enc. 1/4” Exagonal 9/32""",0
STANLEY,14234,4-86-026,"Bocallave enc. 1/4” Exagonal 5/16""",0
STANLEY,14235,4-86-027,"Bocallave enc. 1/4” Exagonal 11/32""",0
STANLEY,14236,4-86-028,"Bocallave enc. 1/4” Exagonal 3/8""",0
STANLEY,14237,4-86-029,"Bocallave enc. 1/4” Exagonal 7/16""",0
STANLEY,14238,4-86-030,"Bocallave enc. 1/4” Exagonal 1/2""",0
STANLEY,14242,4-86-101,Bocallave enc. 1/4” Exagonal Metrico 4 mm,0
STANLEY,14240,4-86-110,"Bocallave enc. 1/4” Exagonal Metrico 4,5mm",0
STANLEY,14243,4-86-102,Bocallave enc. 1/4” Exagonal Metrico 5 mm,0
STANLEY,14244,4-86-103,Bocallave enc. 1/4” Exagonal Metrico 6 mm,0
STANLEY,14245,4-86-104,Bocallave enc. 1/4” Exagonal Metrico 7 mm,0
STANLEY,14246,4-86-105,Bocallave enc. 1/4” Exagonal Metrico 8 mm,0
STANLEY,14247,4-86-106,Bocallave enc. 1/4” Exagonal Metrico 9 mm,0
STANLEY,14248,4-86-107,Bocallave enc. 1/4” Exagonal Metrico 10 mm,0
STANLEY,14249,4-86-108,Bocallave enc. 1/4” Exagonal Metrico 11 mm,0
